eventNumber clusterCharge clusterPE clusterMaxPE clusterChargeBalance clusterHits
877 0.0998588 82.9214 6.51567 0.18074 42
879 0.116477 97.1352 11.1373 0.183343 43
880 0.00257849 2.09407 0.685716 0.505951 4
883 0.116758 98.0461 7.95523 0.167846 53
884 0.0185586 15.1763 3.41945 0.334177 11
885 0.0765887 63.2737 4.9922 0.168017 45
886 0.114272 91.1096 14.4479 0.214954 41
887 0.0157027 13.2176 2.01635 0.312715 11
888 0.0854013 72.2628 7.85359 0.223696 36
889 0.120621 99.5111 10.4099 0.202848 44
890 0.00867406 7.13031 1.36042 0.384358 7
892 0.129833 107.887 7.37766 0.12818 64
894 0.108233 89.3898 4.68049 0.140704 55
895 0.0294262 26.3653 6.37803 0.312009 16
900 0.0264084 20.9941 2.57528 0.240168 21
901 0.0578886 48.089 11.6283 0.311224 25
903 0.0200191 16.8193 2.37458 0.271957 15
904 0.101797 89.5636 5.41447 0.131528 58
906 0.106931 91.2395 6.1648 0.15879 57
909 0.00753175 6.7553 3.3676 0.551029 5
910 0.0493139 42.1031 5.19356 0.228219 27
911 0.0727876 62.4506 10.931 0.223127 38
912 0.0723687 58.2881 9.01387 0.202181 41
913 0.0339615 27.8347 7.09236 0.364683 16
915 0.0709936 59.6809 8.0518 0.186698 40
916 0.106501 90.4455 11.6813 0.197551 40
918 0.0411751 33.0507 1.94684 0.178229 31
919 0.0876879 75.6222 7.89418 0.172002 50
920 0.0117583 10.1641 1.72106 0.329327 10
922 0.0337333 30.7554 3.72884 0.237929 20
923 0.00998708 8.52152 2.16283 0.352189 10
927 0.014119 10.5959 1.89107 0.328405 10
929 0.0984169 80.5753 14.7067 0.253196 38
932 0.0237498 19.0223 3.50476 0.288845 14
933 0.00525707 4.71971 1.59191 0.479242 5
934 0.0990381 83.6511 8.48361 0.188105 45
935 0.0677319 59.2067 8.11684 0.201241 36
936 0.015535 13.0933 1.95821 0.280688 13
938 0.0314882 28.4469 3.47852 0.248908 22
942 0.0324639 25.9688 3.50192 0.247404 21
944 0.0382786 32.3915 9.60987 0.346288 18
945 0.105561 89.9375 5.69329 0.142787 62
947 0.0342433 28.9782 10.051 0.378838 20
948 0.0323335 25.3792 2.99141 0.212397 23
949 0.00536674 4.24938 1.651 0.502097 5
950 0.021434 16.9709 4.34007 0.355856 11
951 0.121503 100.872 6.10043 0.142501 65
952 0.0431528 35.7435 3.82116 0.194202 31
953 0.0968516 82.2734 9.07088 0.207174 36
954 0.0327045 27.6377 6.82255 0.343744 15
955 0.107322 97.0836 9.62597 0.154427 55
956 0.00920201 7.68911 1.67384 0.485586 7
958 0.115331 95.0731 7.92573 0.175044 53
959 0.109969 93.0513 4.56835 0.126668 64
960 0.0456929 40.1232 3.28676 0.197385 27
964 0.00968347 7.62389 1.42388 0.37179 7
965 0.010671 9.25041 3.20659 0.468919 6
968 0.08807 74.4922 6.53104 0.181778 47
969 0.0450355 37.1873 4.80095 0.233328 26
970 0.0642707 51.0214 19.8728 0.436449 19
971 0.0664913 57.3281 10.5967 0.259841 27
972 0.0749925 62.6658 16.2641 0.321112 28
973 0.0575292 47.497 3.84952 0.183555 33
974 0.115577 97.1371 13.6683 0.205083 48
975 0.080293 65.2122 7.2546 0.185502 40
977 0.112898 93.9528 4.91751 0.135218 51
979 0.0687078 57.9 5.2744 0.196664 34
982 0.0534388 50.2236 9.24248 0.278906 26
986 0.0106813 8.45873 1.62588 0.352694 9
987 0.0722502 59.2429 4.05113 0.172415 41
988 0.114309 94.7846 11.1237 0.173973 57
989 0.0366762 29.5974 6.78319 0.354334 16
991 0.0795617 65.9143 4.80978 0.156586 46
992 0.0318589 26.8276 2.02113 0.203983 26
993 0.0370658 31.283 7.3761 0.438685 19
995 0.0283725 23.7736 2.26073 0.217966 22
997 0.0805009 66.4691 11.4297 0.244576 35
998 0.00763885 6.09928 1.75565 0.437934 6
