eventNumber clusterCharge clusterPE clusterMaxPE clusterChargeBalance clusterHits clusterTime
739 0.108043 93.823 13.9182 0.206594 40 10.15
740 0.012501 10.7642 1.50404 0.342378 11 15.0909
742 0.0639578 52.411 7.09843 0.24733 26 8.07692
743 0.00875924 7.273 2.67927 0.482151 6 9.33333
745 0.0336524 27.8639 10.9413 0.44085 12 9
747 0.0793981 67.248 17.8353 0.33654 28 9.71429
749 0.0628898 53.5455 15.0122 0.338195 23 7.82609
754 0.0580555 48.3824 4.50289 0.205609 31 9.87097
756 0.0542956 45.8412 4.34702 0.175484 35 9.65714
757 0.0317002 26.577 4.3016 0.254085 19 9.47368
758 0.105554 84.1563 10.4203 0.218305 34 8.88235
759 0.0093134 8.00528 1.71268 0.384691 8 12.25
760 0.0738483 60.3151 4.27921 0.164344 48 10.7083
761 0.0867752 74.5253 10.6395 0.218404 42 9.80952
762 0.0605285 51.0373 6.224 0.212265 34 11.2353
764 0.0508252 42.8846 5.87076 0.241137 23 9.13043
766 0.0387079 33.2995 2.69896 0.18847 26 9.38462
768 0.103285 88.4481 9.95191 0.17573 47 10.1277
770 0.0889372 76.4678 12.2813 0.214378 40 7
773 0.0797298 64.9646 8.60098 0.201178 36 8.33333
776 0.0740918 59.5758 21.576 0.400551 27 7.7037
778 0.0815402 68.7823 6.46292 0.172704 46 8.6087
780 0.0766216 63.5643 6.59438 0.195351 39 10.5641
781 0.0126984 9.95627 1.90826 0.327209 11 7.63636
782 0.101395 85.7948 12.6978 0.232264 43 9.44186
783 0.0392872 33.3248 8.33646 0.328645 20 8.2
784 0.0386918 32.3842 5.78002 0.27764 20 9.5
785 0.0199417 15.4989 3.55876 0.318717 14 9.14286
787 0.08371 67.3462 10.5054 0.248534 31 11.1613
789 0.107268 87.0729 8.59238 0.222508 36 7.83333
790 0.0231113 19.2578 2.30432 0.240318 18 9.11111
791 0.0753899 62.1392 8.76204 0.202221 41 12.5854
792 0.0918344 77.4801 8.04 0.184559 43 10.5581
793 0.0833647 68.7612 7.24951 0.201109 41 10.9268
795 0.0581646 47.677 9.54374 0.245712 33 11.3939
797 0.01497 12.8896 2.57388 0.33262 10 13.4
799 0.0866331 69.8049 8.78847 0.197606 37 8.48649
800 0.124836 104.648 12.2608 0.169677 58 12.4138
803 0.0659267 65.0201 29.4442 0.485364 19 10.7368
806 0.090295 76.9021 12.8235 0.264726 41 10.5366
807 0.128233 110.159 13.0914 0.180661 53 9.62264
808 0.0367857 31.9591 6.31741 0.298614 16 6.625
809 0.123743 102.84 7.09765 0.138488 63 11.1746
810 0.0870486 73.0565 8.08026 0.196721 41 8.19512
812 0.0606138 52.798 12.0516 0.283336 28 9.85714
813 0.0998498 86.7372 15.2908 0.222951 47 11.4894
814 0.0615284 53.9887 6.38511 0.205887 30 9.93333
817 0.123668 103.053 12.4954 0.162029 64 12.1562
818 0.0565037 47.1868 12.3509 0.311027 26 9.61538
823 0.068621 57.6587 12.3433 0.280814 31 12.3226
825 0.0904507 75.9162 5.67536 0.147952 52 9.19231
826 0.0587622 55.1225 12.2046 0.338552 21 10.381
827 0.0905165 78.4228 9.13649 0.196642 48 9.25
829 0.0281799 23.3692 3.3327 0.280955 18 8.66667
830 0.0492172 52.8467 14.238 0.325487 26 13.7692
832 0.0893221 74.3178 9.98228 0.192325 49 8.57143
833 0.111156 96.8782 6.88863 0.149321 55 9.23636
834 0.0253804 21.0443 3.80439 0.33261 13 9.38462
835 0.00977828 8.15023 1.54399 0.380599 7 6.57143
836 0.0312543 26.1194 5.8171 0.310042 16 7
840 0.0828722 72.7109 6.16765 0.185566 45 14.9333
841 0.122476 99.3442 8.00963 0.161724 57 9.61404
842 0.0668062 53.9271 14.2015 0.33065 22 8.81818
843 0.0420332 34.2994 4.05784 0.209516 26 11.5385
844 0.111709 93.6477 17.2445 0.217124 46 11.8696
845 0.0447663 36.0884 4.0803 0.231479 26 8
846 0.101406 81.513 9.69003 0.198575 42 10
847 0.0177607 16.6691 2.30969 0.279722 14 7.14286
849 0.00956144 7.82353 2.16802 0.402615 7 8.57143
850 0.125705 103.756 5.26172 0.139898 59 9.66102
851 0.0422451 32.1127 7.58092 0.320537 20 10.8
852 0.0816015 66.3952 11.2564 0.268121 28 9.42857
853 0.0491636 41.5614 2.57467 0.173609 33 11.2121
854 0.0873746 73.293 6.13936 0.161713 42 8.52381
857 0.1002 90.3612 6.53721 0.152434 55 11.3091
858 0.103631 84.3465 7.02266 0.164818 56 9.82143
861 0.0745304 58.9747 5.01921 0.174464 36 11.8333
862 0.0561575 47.6361 11.6762 0.296904 27 7.92593
864 0.065159 55.0718 8.73215 0.254556 24 7.16667
865 0.0892669 74.6549 12.2567 0.2056 46 11.2174
866 0.11175 93.9677 7.97468 0.144614 64 11.3438
867 0.0467688 39.2727 4.62733 0.200116 30 10.8
868 0.126565 104.867 7.04895 0.145634 62 10.6452
869 0.100285 87.3503 6.96116 0.157434 51 10.6275
870 0.0196738 15.5463 1.93251 0.261823 15 8.26667
871 0.0179581 14.6105 1.84109 0.267294 15 9.46667
873 0.0883534 75.4619 9.46235 0.185464 44 9.95455
874 0.068599 56.7756 4.57355 0.181795 35 10.0571
875 0.0420229 35.3968 5.29091 0.250723 28 10.1429
876 0.0403425 34.3025 9.64145 0.338187 22 10.4545
877 0.0998588 82.9214 6.51567 0.18074 42 9.61905
879 0.116477 97.1352 11.1373 0.183343 43 8.4186
880 0.00257849 2.09407 0.685716 0.505951 4 15
883 0.116758 98.0461 7.95523 0.167846 53 9.50943
884 0.0185586 15.1763 3.41945 0.334177 11 15.2727
885 0.0765887 63.2737 4.9922 0.168017 45 11.6
886 0.114272 91.1096 14.4479 0.214954 41 9.85366
887 0.0157027 13.2176 2.01635 0.312715 11 11.0909
888 0.0854013 72.2628 7.85359 0.223696 36 9.05556
889 0.120621 99.5111 10.4099 0.202848 44 10
890 0.00867406 7.13031 1.36042 0.384358 7 11.4286
892 0.129833 107.887 7.37766 0.12818 64 10.7188
894 0.108233 89.3898 4.68049 0.140704 55 9.16364
895 0.0294262 26.3653 6.37803 0.312009 16 7
900 0.0264084 20.9941 2.57528 0.240168 21 11.5238
901 0.0578886 48.089 11.6283 0.311224 25 10.56
903 0.0200191 16.8193 2.37458 0.271957 15 9.2
904 0.101797 89.5636 5.41447 0.131528 58 9.41379
906 0.106931 91.2395 6.1648 0.15879 57 12
909 0.00753175 6.7553 3.3676 0.551029 5 16
910 0.0493139 42.1031 5.19356 0.228219 27 11.3333
911 0.0727876 62.4506 10.931 0.223127 38 12.2105
912 0.0723687 58.2881 9.01387 0.202181 41 10.0488
913 0.0339615 27.8347 7.09236 0.364683 16 9.375
915 0.0709936 59.6809 8.0518 0.186698 40 10.45
916 0.106501 90.4455 11.6813 0.197551 40 9.75
918 0.0411751 33.0507 1.94684 0.178229 31 13.0968
919 0.0876879 75.6222 7.89418 0.172002 50 11.08
920 0.0117583 10.1641 1.72106 0.329327 10 11
922 0.0337333 30.7554 3.72884 0.237929 20 8.4
923 0.00998708 8.52152 2.16283 0.352189 10 10.4
927 0.014119 10.5959 1.89107 0.328405 10 8.8
929 0.0984169 80.5753 14.7067 0.253196 38 9.68421
932 0.0237498 19.0223 3.50476 0.288845 14 13
933 0.00525707 4.71971 1.59191 0.479242 5 8.8
934 0.0990381 83.6511 8.48361 0.188105 45 11.6
935 0.0677319 59.2067 8.11684 0.201241 36 9.27778
936 0.015535 13.0933 1.95821 0.280688 13 8.61538
938 0.0314882 28.4469 3.47852 0.248908 22 7.72727
942 0.0324639 25.9688 3.50192 0.247404 21 8.28571
944 0.0382786 32.3915 9.60987 0.346288 18 9.88889
945 0.105561 89.9375 5.69329 0.142787 62 10.9032
947 0.0342433 28.9782 10.051 0.378838 20 11.7
948 0.0323335 25.3792 2.99141 0.212397 23 8.26087
949 0.00536674 4.24938 1.651 0.502097 5 8
950 0.021434 16.9709 4.34007 0.355856 11 5.27273
951 0.121503 100.872 6.10043 0.142501 65 10.8615
952 0.0431528 35.7435 3.82116 0.194202 31 11.4839
953 0.0968516 82.2734 9.07088 0.207174 36 9.16667
954 0.0327045 27.6377 6.82255 0.343744 15 8.8
955 0.107322 97.0836 9.62597 0.154427 55 10.9818
956 0.00920201 7.68911 1.67384 0.485586 7 13.4286
958 0.115331 95.0731 7.92573 0.175044 53 8.98113
959 0.109969 93.0513 4.56835 0.126668 64 10.5625
960 0.0456929 40.1232 3.28676 0.197385 27 8.2963
964 0.00968347 7.62389 1.42388 0.37179 7 8
965 0.010671 9.25041 3.20659 0.468919 6 9.33333
968 0.08807 74.4922 6.53104 0.181778 47 8.80851
969 0.0450355 37.1873 4.80095 0.233328 26 10.6154
970 0.0642707 51.0214 19.8728 0.436449 19 10.1053
971 0.0664913 57.3281 10.5967 0.259841 27 10.1481
972 0.0749925 62.6658 16.2641 0.321112 28 10.2143
973 0.0575292 47.497 3.84952 0.183555 33 10.6667
974 0.115577 97.1371 13.6683 0.205083 48 9.58333
975 0.080293 65.2122 7.2546 0.185502 40 9.75
977 0.112898 93.9528 4.91751 0.135218 51 9.41176
979 0.0687078 57.9 5.2744 0.196664 34 12.5294
982 0.0534388 50.2236 9.24248 0.278906 26 9.15385
986 0.0106813 8.45873 1.62588 0.352694 9 7.55556
987 0.0722502 59.2429 4.05113 0.172415 41 12.7317
988 0.114309 94.7846 11.1237 0.173973 57 10.9474
989 0.0366762 29.5974 6.78319 0.354334 16 11.5
991 0.0795617 65.9143 4.80978 0.156586 46 12.6957
992 0.0318589 26.8276 2.02113 0.203983 26 8.69231
993 0.0370658 31.283 7.3761 0.438685 19 11.4737
995 0.0283725 23.7736 2.26073 0.217966 22 11.6364
997 0.0805009 66.4691 11.4297 0.244576 35 8.57143
998 0.00763885 6.09928 1.75565 0.437934 6 6
