eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
142 137.21 125.318 16.9046 0 0.481484 0.873269 0.0746578 30.511 0.107367
143 -122.068 184.184 62.8397 0 0.548454 -0.836138 -0.00843346 30.511 0.031488
144 -21.2238 -169.627 -55.8804 0 -0.0628991 -0.447952 0.891842 30.511 0.0822552
145 23.3391 -59.1372 49.0707 0 -0.854129 -0.496915 -0.153426 30.511 0.116962
146 78.4165 -164.165 118.295 0 -0.20989 -0.975032 0.0725149 30.511 0.10974
147 -34.3906 131.362 -114.803 0 0.0594022 -0.347789 0.935689 30.511 0.0968756
148 -41.2725 -162.484 -116.052 0 -0.549067 0.589957 -0.59201 30.511 0.0532537
149 -46.0644 -139.518 -99.0827 0 -0.756439 0.336021 -0.561151 30.511 0.0648413
150 39.6052 87.81 -41.2382 0 -0.774042 -0.285206 0.565258 30.511 0.0836752
151 -22.1143 190.786 1.92299 0 -0.737777 0.113555 -0.665425 30.511 0.108416
152 -17.4511 -103.044 37.2286 0 0.872184 -0.478484 -0.101727 30.511 0.141442
153 64.2458 12.9983 1.76069 0 -0.167562 -0.184045 -0.96853 30.511 0.11212
154 71.2977 -76.7822 -33.8955 0 0.058551 -0.987903 0.143596 30.511 0.106158
155 140.046 -148.321 -6.20915 0 0.832129 -0.263276 -0.488105 30.511 0.112492
156 76.771 -171.701 -65.412 0 0.832709 -0.485985 -0.265356 30.511 0.145016
157 90.9998 92.6824 -93.2486 0 0.610393 -0.442953 0.656668 30.511 0.137647
158 126.257 -93.806 -79.9006 0 0.267398 0.950056 -0.160911 30.511 0.132045
159 71.1107 -40.875 -35.3301 0 0.62701 0.00797021 0.77897 30.511 0.102166
160 -143.537 -96.015 30.4142 0 -0.739012 0.465097 0.487387 30.511 0.0646039
161 71.5975 -112.294 28.9676 0 -0.218935 -0.955325 0.198549 30.511 0.105543
162 29.1561 -188.108 145.873 0 0.959554 0.264222 -0.0971754 30.511 0.103608
163 -45.5149 -140.776 50.0447 0 0.263009 -0.52581 0.808919 30.511 0.115792
164 27.6461 -43.0996 -119.752 0 0.383006 -0.125307 -0.915208 30.511 0.0867387
165 -88.8293 13.7864 48.9333 0 -0.130744 0.78251 -0.608757 30.511 0.191389
166 104.451 -85.0714 -18.0101 0 0.00239343 0.152485 -0.988303 30.511 0.121484
167 97.0962 132.892 43.3326 0 0.67107 0.268077 -0.69123 30.511 0.0906228
168 45.9368 -121.216 113.212 0 -0.30864 -0.86758 0.38993 30.511 0.11508
169 31.627 -170.647 -113.098 0 -0.546709 -0.827584 0.127334 30.511 0.10997
170 -124.024 112.151 38.8818 0 -0.505812 0.777087 0.374553 30.511 0.142906
171 29.947 141.382 -112.628 0 -0.895305 0.232037 -0.380247 30.511 0.107969
172 100.195 -63.6717 -10.926 0 0.443328 0.74483 0.498687 30.511 0.125218
173 4.76511 51.6149 57.8208 0 0.77085 -0.632792 0.0732408 30.511 0.126656
174 -41.5261 106.312 138.914 0 0.88748 -0.459844 -0.0303699 30.511 0.0273776
175 39.4541 -147.983 80.2512 0 -0.159047 -0.315122 0.935629 30.511 0.0908058
176 19.8337 79.0565 31.9984 0 0.217597 0.188307 -0.957701 30.511 0.135754
177 23.7547 -51.6719 -140.295 0 0.482008 -0.82462 -0.29609 30.511 0.144805
178 -48.7564 -111.215 -44.389 0 -0.0946766 0.593074 -0.799562 30.511 0.122816
179 -36.5534 138.216 -125.884 0 0.265614 -0.917745 0.295285 30.511 0.117594
180 23.2501 114.31 66.5145 0 0.626874 -0.619221 0.472858 30.511 0.0699889
181 65.2127 -49.0339 -33.2951 0 0.677272 0.705928 0.207288 30.511 0.133194
182 52.3646 -57.0792 133.097 0 -0.929784 -0.26637 0.254066 30.511 0.142968
183 -108.865 74.2326 49.036 0 -0.858647 -0.171098 0.483168 30.511 0.129639
184 0.0117302 -22.7807 121.156 0 -0.820681 0.546633 -0.166359 30.511 0.102728
185 -45.3914 -94.2933 52.0982 0 -0.0730332 0.962404 0.261618 30.511 0.12945
186 39.9379 158.537 71.1188 0 -0.053123 0.966268 0.252 30.511 0.123519
187 112.501 -126.41 91.9674 0 0.846777 -0.330869 0.416527 30.511 0.0756151
188 100.256 -49.2256 50.0176 0 -0.736404 -0.661002 -0.144171 30.511 0.10624
189 68.974 -97.3044 107.181 0 0.87143 -0.0386526 0.488995 30.511 0.137534
190 130.457 133.684 19.4874 0 0.427056 -0.849401 -0.310067 30.511 0.0945973
191 -58.3279 -140.963 -112.135 0 -0.0658399 0.997753 -0.0123839 30.511 0.0585533
192 -122.6 -194.603 -34.5134 0 0.145512 0.942016 0.302378 30.511 0.093179
193 -79.251 92.4865 35.4278 0 -0.576672 0.770461 -0.271735 30.511 0.114036
194 66.2044 -148.085 95.6256 0 0.341661 0.63144 0.696097 30.511 0.128752
195 116.363 134.23 76.2822 0 -0.483822 -0.528487 0.69758 30.511 0.117302
196 112.063 64.0784 -19.3776 0 -0.113842 0.746153 0.655969 30.511 0.144663
197 -31.6666 -128.063 103.494 0 0.11619 0.868774 0.481384 30.511 0.10797
198 3.71718 -154.242 -58.5149 0 -0.214908 0.380984 0.899258 30.511 0.123069
199 74.8896 81.2996 -64.6286 0 0.278369 0.893369 -0.352707 30.511 0.107648
200 110.285 -16.7631 -93.8824 0 -0.308777 -0.223764 -0.924438 30.511 0.107001
201 -119.291 36.8842 82.7347 0 -0.734134 -0.606215 0.305861 30.511 0.083826
202 -128.835 -53.3804 -34.2012 0 0.000657246 -0.959521 0.281638 30.511 0.128808
203 -100.208 -34.7628 -47.578 0 0.183636 -0.713663 -0.67599 30.511 0.0726673
204 -70.7207 51.8123 29.6884 0 0.945514 -0.0906636 0.312703 30.511 0.138257
205 -10.209 168.417 29.6901 0 0.5609 -0.00273313 0.827879 30.511 0.0697906
206 25.2532 -46.8578 -52.8549 0 0.754676 0.409026 -0.512993 30.511 0.059335
207 49.875 90.5097 77.9638 0 0.459855 -0.394316 0.795643 30.511 0.122161
208 69.0112 -141.696 72.839 0 -0.133053 0.718248 0.682948 30.511 0.144189
209 18.5128 156.936 -125.311 0 -0.699846 0.6326 -0.331713 30.511 0.121262
210 32.7571 104.696 141.246 0 0.870552 0.311357 0.381046 30.511 0.0787037
211 13.3914 -140.688 -88.2155 0 0.986763 0.108244 -0.120753 30.511 0.117129
212 41.7365 -86.8359 108.974 0 0.867854 0.371633 -0.329724 30.511 0.112128
213 89.6953 -147.267 -49.3237 0 -0.758491 0.0165395 -0.651474 30.511 0.0914788
214 -27.3721 -88.8459 -103.402 0 0.852548 -0.516436 -0.0803494 30.511 0.118078
215 129.887 -88.8429 -17.1968 0 -0.0710628 0.954406 -0.289931 30.511 0.0770171
216 14.6599 -15.5826 85.8463 0 0.698957 0.297814 0.650204 30.511 0.125126
217 107.658 -165.741 -36.1249 0 -0.381961 0.921866 -0.0653343 30.511 0.142191
218 -8.27606 -85.6648 96.9026 0 -0.444787 -0.729813 0.519171 30.511 0.0707968
219 -135.337 -115.135 -3.6191 0 -0.60578 0.557147 -0.567994 30.511 0.0828921
