eventNumber clusterCharge clusterPE clusterMaxPE clusterChargeBalance clusterHits
825 0.145851 127.053 12.4452 0.175403 51
827 0.147664 121.546 14.9666 0.223557 53
829 0.0906299 76.3943 29.2227 0.454225 24
832 0.125466 103.538 9.37219 0.143649 61
835 0.0411027 37.0487 5.09878 0.221297 26
837 0.0710665 61.7347 6.04819 0.17759 43
838 0.0658128 54.3503 3.32606 0.152285 45
839 0.0583014 49.6652 3.90379 0.171267 37
840 0.11092 90.8962 18.5438 0.278843 40
841 0.153803 133.849 17.6308 0.194208 59
844 0.1504 123.112 11.361 0.163567 61
847 0.114006 96.6462 7.30398 0.152406 57
848 0.0541501 47.0951 9.72757 0.277504 24
849 0.0978947 83.5675 7.86543 0.178615 47
850 0.0637906 53.222 5.26269 0.166316 40
851 0.14626 121.831 9.5193 0.148427 68
852 0.0559237 45.8394 5.63206 0.208155 29
853 0.0820106 67.2565 6.09603 0.170998 43
856 0.152157 123.301 13.1611 0.170882 61
857 0.111902 83.3434 34.453 0.426768 30
858 0.10125 88.1459 8.58932 0.208316 36
860 0.146136 121.487 16.2859 0.176153 62
861 0.154673 129.679 8.05451 0.142522 67
866 0.0446988 35.6228 12.2328 0.423944 22
868 0.0759762 64.884 8.77404 0.231699 33
869 0.12917 112.39 16.6869 0.252182 49
870 0.0238927 21.5067 4.35259 0.303667 17
871 0.105052 88.7885 9.04095 0.179112 54
876 0.0530372 44.0552 5.44886 0.231513 26
877 0.0192191 16.8447 5.31733 0.37867 12
878 0.153136 134.09 10.3533 0.14296 65
880 0.0743585 63.8546 9.12188 0.192427 43
882 0.118389 100.537 6.13617 0.14562 57
883 0.121652 100.861 8.55058 0.176105 53
884 0.176487 147.732 17.283 0.245932 40
886 0.178284 152.673 8.99679 0.129614 72
887 0.0225339 20.9216 4.27043 0.296591 17
888 0.114522 94.3542 8.21096 0.167374 53
889 0.128926 111.165 8.86105 0.151112 63
890 0.127699 105.09 8.00246 0.186552 48
891 0.137214 113.233 11.4408 0.17397 53
893 0.0376144 29.8541 4.4183 0.23594 25
894 0.0113986 9.59281 1.43432 0.309245 11
896 0.172842 141.522 8.48562 0.124389 73
897 0.0347368 29.2682 7.23037 0.300071 20
901 0.189587 159.897 17.674 0.180288 65
902 0.204014 176.182 20.1353 0.174631 65
903 0.0709532 59.4004 6.62907 0.198032 37
904 0.0817194 68.8945 4.5099 0.163022 45
906 0.0450152 38.3355 7.56979 0.265496 22
907 0.0697178 55.067 17.9609 0.354781 33
909 0.163649 135.451 12.743 0.161168 72
911 0.0758496 72.4141 9.89132 0.240818 34
913 0.0726334 59.7289 3.43588 0.153108 45
914 0.0683835 58.0512 5.00213 0.175548 41
915 0.0593759 49.0792 10.6713 0.303967 26
916 0.109789 98.1488 21.7703 0.309512 33
918 0.057665 45.7992 7.97289 0.243536 34
919 0.0813491 68.8823 8.67794 0.242945 33
921 0.148891 123.867 11.1106 0.181862 62
922 0.0694457 58.3203 4.93602 0.189552 37
924 0.0328709 27.614 3.57798 0.255953 23
925 0.171499 143.077 5.54779 0.106842 87
926 0.130765 109.988 7.46593 0.149165 59
927 0.0765082 62.0278 7.10381 0.21807 37
929 0.0435756 35.3742 3.24753 0.193479 28
930 0.208921 173.991 16.2943 0.174523 59
931 0.127656 106.688 10.9619 0.188461 50
932 0.0534106 45.5432 4.70367 0.18068 34
933 0.173343 142.934 6.77909 0.125049 72
934 0.0665785 55.5707 10.229 0.260704 32
936 0.141079 114.675 20.1595 0.216742 55
937 0.180812 153.045 6.95573 0.128698 72
939 0.140973 123.051 15.1247 0.186638 54
942 0.159231 135.81 14.2513 0.199941 56
943 0.0906014 75.05 9.47299 0.202424 39
944 0.0104941 8.24427 2.65044 0.43426 7
945 0.137782 122.547 11.899 0.182378 53
946 0.0451518 42.1096 4.6265 0.223821 25
948 0.107537 89.4534 6.43123 0.144109 55
949 0.112565 99.2634 16.5666 0.280362 39
950 0.0786559 68.1736 5.01479 0.163201 42
951 0.146386 124.335 9.1248 0.162531 55
954 0.10576 89.2996 10.1569 0.162736 53
956 0.0630771 51.2981 11.3699 0.254575 37
957 0.108584 91.1437 10.7342 0.179996 51
958 0.0924288 75.6875 7.112 0.206543 38
959 0.0266092 22.2659 4.88336 0.298693 15
960 0.0424348 33.9875 5.5329 0.234358 25
964 0.062576 52.0773 4.67209 0.173773 38
965 0.0774928 63.3344 11.7623 0.253941 33
966 0.0888951 74.4974 9.17326 0.192593 41
969 0.0796208 65.5618 7.0774 0.19334 42
970 0.0767389 62.9581 4.78764 0.150517 48
971 0.14941 124.296 6.3861 0.120198 79
972 0.113616 86.2772 28.0157 0.33936 43
973 0.100989 85.5976 7.16984 0.160937 50
975 0.143341 115.989 21.6461 0.295852 40
976 0.0284029 24.9659 6.51121 0.392303 13
977 0.149743 123.383 17.8995 0.205701 50
978 0.0866154 71.1893 15.4115 0.266586 37
980 0.122381 104.021 8.84699 0.14331 67
981 0.0475893 41.8389 3.94418 0.213587 30
982 0.0913273 76.8334 20.3146 0.287722 41
984 0.00537131 3.96094 1.49283 0.492537 5
985 0.117205 88.9447 58.4287 0.66464 17
986 0.121814 103.157 10.891 0.197846 48
987 0.0157349 14.4277 2.01456 0.309711 11
988 0.180336 156.473 21.9491 0.203148 55
989 0.193523 165.099 12.5387 0.140146 76
990 0.145739 120.834 6.06014 0.126832 63
991 0.103581 85.4615 9.92571 0.18821 46
993 0.011077 9.00027 1.5529 0.359735 9
994 0.189965 156.532 20.3438 0.240689 45
995 0.16369 146.168 12.2709 0.166912 55
997 0.187846 159.346 10.2723 0.123953 85
998 0.0486857 40.0754 4.33262 0.220907 30
999 0.151713 121.156 11.6287 0.173491 51
