Event 284 Mean acceptance fraction: 0.361
Event 285 Mean acceptance fraction: 0.450
Event 286 Mean acceptance fraction: 0.444
Event 287 Mean acceptance fraction: 0.364
Event 288 Mean acceptance fraction: 0.471
Event 289 Mean acceptance fraction: 0.469
Event 290 Mean acceptance fraction: 0.496
Event 291 Mean acceptance fraction: 0.455
Event 292 Mean acceptance fraction: 0.410
Event 293 Mean acceptance fraction: 0.418
Event 294 Mean acceptance fraction: 0.428
Event 295 Mean acceptance fraction: 0.378
Event 296 Mean acceptance fraction: 0.345
Event 297 Mean acceptance fraction: 0.328
Event 298 Mean acceptance fraction: 0.369
Event 299 Mean acceptance fraction: 0.495
Event 300 Mean acceptance fraction: 0.424
Event 301 Mean acceptance fraction: 0.449
Event 302 Mean acceptance fraction: 0.412
Event 303 Mean acceptance fraction: 0.529
Event 304 Mean acceptance fraction: 0.433
Event 305 Mean acceptance fraction: 0.397
Event 306 Mean acceptance fraction: 0.375
Event 307 Mean acceptance fraction: 0.429
Event 308 Mean acceptance fraction: 0.478
Event 309 Mean acceptance fraction: 0.476
Event 310 Mean acceptance fraction: 0.451
Event 311 Mean acceptance fraction: 0.372
Event 312 Mean acceptance fraction: 0.434
Event 313 Mean acceptance fraction: 0.427
Event 314 Mean acceptance fraction: 0.468
Event 315 Mean acceptance fraction: 0.391
Event 316 Mean acceptance fraction: 0.390
Event 317 Mean acceptance fraction: 0.413
Event 318 Mean acceptance fraction: 0.430
Event 319 Mean acceptance fraction: 0.497
Event 320 Mean acceptance fraction: 0.433
Event 321 Mean acceptance fraction: 0.465
Event 322 Mean acceptance fraction: 0.428
Event 323 Mean acceptance fraction: 0.397
Event 324 Mean acceptance fraction: 0.496
Event 325 Mean acceptance fraction: 0.401
Event 326 Mean acceptance fraction: 0.460
Event 327 Mean acceptance fraction: 0.479
Event 328 Mean acceptance fraction: 0.409
Event 329 Mean acceptance fraction: 0.472
Event 330 Mean acceptance fraction: 0.489
Event 331 Mean acceptance fraction: 0.393
Event 332 Mean acceptance fraction: 0.410
Event 333 Mean acceptance fraction: 0.394
Event 334 Mean acceptance fraction: 0.488
Event 335 Mean acceptance fraction: 0.421
Event 336 Mean acceptance fraction: 0.479
Event 337 Mean acceptance fraction: 0.488
Event 338 Mean acceptance fraction: 0.430
Event 339 Mean acceptance fraction: 0.395
Event 340 Mean acceptance fraction: 0.401
Event 341 Mean acceptance fraction: 0.373
Event 342 Mean acceptance fraction: 0.470
Event 343 Mean acceptance fraction: 0.491
Event 344 Mean acceptance fraction: 0.368
Event 345 Mean acceptance fraction: 0.354
Event 346 Mean acceptance fraction: 0.397
Event 347 Mean acceptance fraction: 0.410
Event 348 Mean acceptance fraction: 0.495
Event 349 Mean acceptance fraction: 0.454
Event 350 Mean acceptance fraction: 0.423
Event 351 Mean acceptance fraction: 0.570
Event 352 Mean acceptance fraction: 0.467
Event 353 Mean acceptance fraction: 0.509
Event 354 Mean acceptance fraction: 0.494
Event 355 Mean acceptance fraction: 0.438
Event 356 Mean acceptance fraction: 0.396
Event 357 Mean acceptance fraction: 0.565
Event 358 Mean acceptance fraction: 0.366
Event 359 Mean acceptance fraction: 0.415
Event 360 Mean acceptance fraction: 0.352
Event 361 Mean acceptance fraction: 0.480
Event 362 Mean acceptance fraction: 0.372
Event 363 Mean acceptance fraction: 0.409
Event 364 Mean acceptance fraction: 0.370
Event 365 Mean acceptance fraction: 0.398
Event 366 Mean acceptance fraction: 0.499
Event 367 Mean acceptance fraction: 0.345
Event 368 Mean acceptance fraction: 0.578
Event 369 Mean acceptance fraction: 0.341
Event 370 Mean acceptance fraction: 0.390
Event 371 Mean acceptance fraction: 0.391
Event 372 Mean acceptance fraction: 0.464
Event 373 Mean acceptance fraction: 0.402
Event 374 Mean acceptance fraction: 0.487
Event 375 Mean acceptance fraction: 0.487
Event 376 Mean acceptance fraction: 0.347
Event 377 Mean acceptance fraction: 0.399
Event 378 Mean acceptance fraction: 0.424
Event 379 Mean acceptance fraction: 0.494
Event 380 Mean acceptance fraction: 0.388
Event 381 Mean acceptance fraction: 0.401
Event 382 Mean acceptance fraction: 0.418
Event 383 Mean acceptance fraction: 0.405
Event 384 Mean acceptance fraction: 0.466
Event 385 Mean acceptance fraction: 0.451
Event 386 Mean acceptance fraction: 0.385
Event 387 Mean acceptance fraction: 0.534
Event 388 Mean acceptance fraction: 0.436
Event 389 Mean acceptance fraction: 0.343
Event 390 Mean acceptance fraction: 0.390
Event 391 Mean acceptance fraction: 0.366
Event 392 Mean acceptance fraction: 0.379
Event 393 Mean acceptance fraction: 0.357
Event 394 Mean acceptance fraction: 0.472
Event 395 Mean acceptance fraction: 0.396
Event 396 Mean acceptance fraction: 0.395
Event 397 Mean acceptance fraction: 0.499
Event 398 Mean acceptance fraction: 0.423
Event 399 Mean acceptance fraction: 0.426
Event 400 Mean acceptance fraction: 0.390
Event 401 Mean acceptance fraction: 0.333
Event 402 Mean acceptance fraction: 0.329
Event 403 Mean acceptance fraction: 0.447
Event 404 Mean acceptance fraction: 0.401
Event 405 Mean acceptance fraction: 0.420
Event 406 Mean acceptance fraction: 0.384
Event 407 Mean acceptance fraction: 0.433
Event 408 Mean acceptance fraction: 0.400
Event 409 Mean acceptance fraction: 0.543
Event 410 Mean acceptance fraction: 0.479
Event 411 Mean acceptance fraction: 0.403
Event 412 Mean acceptance fraction: 0.350
Event 413 Mean acceptance fraction: 0.435
Event 414 Mean acceptance fraction: 0.428
Event 415 Mean acceptance fraction: 0.371
Event 416 Mean acceptance fraction: 0.407
Event 417 Mean acceptance fraction: 0.410
Event 418 Mean acceptance fraction: 0.437
Event 419 Mean acceptance fraction: 0.458
Event 420 Mean acceptance fraction: 0.415
Event 421 Mean acceptance fraction: 0.430
Event 422 Mean acceptance fraction: 0.386
Event 423 Mean acceptance fraction: 0.361
Event 424 Mean acceptance fraction: 0.402
Event 425 Mean acceptance fraction: 0.345
Event 426 Mean acceptance fraction: 0.410
Event 427 Mean acceptance fraction: 0.358
Event 428 Mean acceptance fraction: 0.390
Event 429 Mean acceptance fraction: 0.378
Event 430 Mean acceptance fraction: 0.396
Event 431 Mean acceptance fraction: 0.398
Event 432 Mean acceptance fraction: 0.488
Event 433 Mean acceptance fraction: 0.418
Event 434 Mean acceptance fraction: 0.511
Event 435 Mean acceptance fraction: 0.361
Event 436 Mean acceptance fraction: 0.528
Event 437 Mean acceptance fraction: 0.376
Event 438 Mean acceptance fraction: 0.487
Event 439 Mean acceptance fraction: 0.355
Event 440 Mean acceptance fraction: 0.473
Event 441 Mean acceptance fraction: 0.406
Event 442 Mean acceptance fraction: 0.354
Event 443 Mean acceptance fraction: 0.352
Event 444 Mean acceptance fraction: 0.416
Event 445 Mean acceptance fraction: 0.471
Event 446 Mean acceptance fraction: 0.479
Event 447 Mean acceptance fraction: 0.345
Event 448 Mean acceptance fraction: 0.409
Event 449 Mean acceptance fraction: 0.406
Event 450 Mean acceptance fraction: 0.415
Event 451 Mean acceptance fraction: 0.397
Event 452 Mean acceptance fraction: 0.445
Event 453 Mean acceptance fraction: 0.518
Event 454 Mean acceptance fraction: 0.359
Event 455 Mean acceptance fraction: 0.370
Event 456 Mean acceptance fraction: 0.397
Event 457 Mean acceptance fraction: 0.437
Event 458 Mean acceptance fraction: 0.500
Event 459 Mean acceptance fraction: 0.427
Event 460 Mean acceptance fraction: 0.408
Event 461 Mean acceptance fraction: 0.517
Event 462 Mean acceptance fraction: 0.497
Event 463 Mean acceptance fraction: 0.472
Event 464 Mean acceptance fraction: 0.348
Event 465 Mean acceptance fraction: 0.412
Event 466 Mean acceptance fraction: 0.483
Event 467 Mean acceptance fraction: 0.452
Event 468 Mean acceptance fraction: 0.421
Event 469 Mean acceptance fraction: 0.478
Event 470 Mean acceptance fraction: 0.415
Event 471 Mean acceptance fraction: 0.409
Event 472 Mean acceptance fraction: 0.426
Event 473 Mean acceptance fraction: 0.402
Event 474 Mean acceptance fraction: 0.355
Event 475 Mean acceptance fraction: 0.521
Event 476 Mean acceptance fraction: 0.362
Event 477 Mean acceptance fraction: 0.386
Event 478 Mean acceptance fraction: 0.385
Event 479 Mean acceptance fraction: 0.347
Event 480 Mean acceptance fraction: 0.376
Event 481 Mean acceptance fraction: 0.409
Event 482 Mean acceptance fraction: 0.480
Event 483 Mean acceptance fraction: 0.474
Event 484 Mean acceptance fraction: 0.382
Event 485 Mean acceptance fraction: 0.354
Event 486 Mean acceptance fraction: 0.348
Event 487 Mean acceptance fraction: 0.355
Event 488 Mean acceptance fraction: 0.443
Event 489 Mean acceptance fraction: 0.479
Event 490 Mean acceptance fraction: 0.372
Event 491 Mean acceptance fraction: 0.420
Event 492 Mean acceptance fraction: 0.500
Event 493 Mean acceptance fraction: 0.485
Event 494 Mean acceptance fraction: 0.424
Event 495 Mean acceptance fraction: 0.359
Event 496 Mean acceptance fraction: 0.363
Event 497 Mean acceptance fraction: 0.526
Event 498 Mean acceptance fraction: 0.506
Event 499 Mean acceptance fraction: 0.425
