eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
194 21.0041 -156.231 65.198 0 0.736337 -0.426088 -0.525602 10.511 0.0387414
195 41.5488 -154.74 -82.4581 0 0.870179 0.489598 0.0555149 10.511 0.0406995
196 -52.1207 132.97 -92.7091 0 -0.797212 -0.511972 0.319902 10.511 0.039316
197 22.6808 80.6099 -135.129 0 0.739289 -0.394659 0.545616 10.511 0.0430055
198 -126.5 189.243 -77.024 0 -0.455527 -0.885966 -0.0869423 10.511 0.0420538
199 73.3355 -19.0144 89.6701 0 0.0128205 -0.577881 0.81602 10.511 0.0329154
200 -99.4551 146.16 -43.0076 0 0.911505 -0.288035 0.293588 10.511 0.0286102
201 -107.547 -66.227 68.8379 0 0.148707 0.0322517 0.988355 10.511 0.0429182
202 -68.917 71.5094 21.5832 0 -0.900817 -0.0622019 -0.42972 10.511 0.0517054
203 98.678 50.1166 67.1663 0 -0.592637 0.804033 -0.0480769 10.511 0.04046
204 -43.8533 98.9991 95.3868 0 -0.0622326 -0.900644 0.430079 10.511 0.0731121
205 81.1481 -130.976 36.4242 0 0.798018 0.135475 -0.587209 10.511 0.0395685
206 -134.361 -117.126 -47.9041 0 -0.682549 0.69619 -0.222368 10.511 0.0352811
207 44.604 -136.282 11.3528 0 0.213596 -0.778865 0.5897 10.511 0.040493
208 38.8057 117.106 -36.9242 0 0.427191 -0.746475 0.510179 10.511 0.0427228
209 77.9517 21.7375 -85.7744 0 -0.696393 -0.609985 0.378093 10.511 0.034209
210 12.3236 150.765 -128.946 0 0.525227 0.495024 -0.692162 10.511 0.0161836
211 89.406 34.5448 91.8591 0 0.080781 0.490832 0.867501 10.511 0.0329233
212 20.9186 -47.411 38.1967 0 -0.53273 0.639395 0.554411 10.511 0.0455822
213 -125.615 -138.339 -7.24551 0 0.819513 0.450615 0.35404 10.511 0.0474297
214 -84.0432 -160.576 -51.2194 0 0.655376 0.617329 0.435186 10.511 0.0390972
215 7.4425 120.307 64.0193 0 0.766578 -0.600063 0.228656 10.511 0.0283978
216 -56.2593 158.786 72.1848 0 0.4281 0.86182 0.272022 10.511 0.0376856
217 45.7535 171.735 120.05 0 -0.490279 -0.56123 0.666819 10.511 0.0453348
218 -6.90769 -124.834 9.80865 0 -0.711873 0.686062 -0.150189 10.511 0.0427344
219 55.1305 177.329 -62.7548 0 -0.689147 -0.667963 -0.280895 10.511 0.0291547
220 -83.7113 -41.8604 -27.3552 0 0.941027 -0.221194 0.256009 10.511 0.0438147
221 -49.2297 60.9275 44.0285 0 0.711062 0.136626 -0.689727 10.511 0.0386532
222 135.16 -53.0062 -63.3624 0 0.268162 -0.51881 -0.811742 10.511 0.0426744
223 -48.8657 31.4836 54.2581 0 -0.261487 0.869346 -0.419359 10.511 0.0429833
224 127.806 1.50474 -44.9299 0 -0.259568 0.932327 -0.251776 10.511 0.037789
225 63.0806 -152.168 6.01786 0 -0.856556 0.316786 0.407381 10.511 0.0410611
226 -28.7049 -99.311 -126.567 0 -0.214351 -0.845468 0.489119 10.511 0.0297035
227 62.5273 169.576 -114.496 0 -0.542007 -0.554148 -0.631782 10.511 0.0423137
228 117.949 -126.731 -54.4066 0 -0.780019 -0.258657 0.569795 10.511 0.0408752
229 -71.8307 -95.1439 85.9165 0 0.728227 0.0977698 0.678327 10.511 0.0350005
230 49.5588 -131.406 -90.9778 0 -0.518842 0.772485 0.366156 10.511 0.0354706
231 -58.439 -44.6318 -137.041 0 -0.0139231 -0.942031 0.335237 10.511 0.0319651
232 -131.412 10.3413 4.5505 0 -0.596208 0.284732 -0.750642 10.511 0.0177295
233 128.719 61.0151 64.3899 0 0.210451 -0.501339 0.839267 10.511 0.0481159
234 30.9216 -126.633 61.2968 0 -0.946214 -0.212843 0.243673 10.511 0.0517781
235 -8.41085 -188.879 94.9185 0 0.739811 0.426597 0.520283 10.511 0.0364408
236 -47.073 152.696 -122.608 0 0.53427 0.110709 0.838033 10.511 0.0352968
237 -144.846 -133.186 -38.0216 0 0.23282 -0.869123 -0.436371 10.511 0.0371754
238 -14.1005 16.8321 -142.896 0 -0.325848 0.876356 -0.354716 10.511 0.0471445
239 -105.786 51.3788 -93.0246 0 0.444726 0.447114 -0.776085 10.511 0.0437962
240 -79.8478 -164.263 -21.6956 0 -0.0535766 0.79802 -0.600245 10.511 0.02917
241 51.0752 78.2646 83.7111 0 -0.856947 0.172643 0.48563 10.511 0.0364926
242 -20.1351 49.3504 -69.8892 0 -0.16002 -0.148543 -0.975873 10.511 0.0369125
243 -108.212 167.048 -89.9714 0 0.959637 -0.0669586 0.273154 10.511 0.0498704
244 -37.2862 186.667 -3.43284 0 -0.579074 0.666784 -0.469119 10.511 0.0403434
245 -87.0179 106.838 60.4147 0 0.598452 -0.544074 0.58808 10.511 0.0561078
246 43.7598 -64.6302 -74.3203 0 -0.0371019 0.492983 -0.869247 10.511 0.0517299
247 18.0728 73.2378 -67.5609 0 -0.308681 -0.365077 -0.878314 10.511 0.0498376
248 51.5496 -33.4121 -8.53565 0 -0.439783 -0.729186 -0.524289 10.511 0.0403744
