eventNumber clusterCharge clusterPE clusterMaxPE clusterChargeBalance clusterHits
5598 0.04865 41.4986 6.02192 0.24162 29
5599 0.0536484 45.5084 11.8996 0.370506 19
5600 0.0554925 47.3824 7.31873 0.217434 34
5601 0.0399125 33.544 6.52505 0.306912 21
5602 0.0287175 26.5157 7.08026 0.353466 14
5604 0.0691989 58.8296 9.78553 0.295959 26
5605 0.0438142 37.4888 6.22292 0.255753 23
5606 0.0428551 33.368 4.99223 0.220161 27
5607 0.0574122 48.5203 4.11534 0.185618 37
5608 0.0402539 32.5346 3.10276 0.213636 27
5609 0.0461873 38.9732 4.57049 0.229377 25
5610 0.0474094 41.1054 4.0798 0.226444 26
5611 0.0569643 47.99 6.02605 0.217455 29
5612 0.0516418 42.8767 4.1401 0.200821 31
5613 0.0514322 42.6406 4.90875 0.203102 33
5614 0.0436954 39.3012 8.00506 0.309976 19
5615 0.033844 28.4174 6.87394 0.306462 19
5616 0.0391875 34.317 7.63081 0.319311 18
5617 0.0276335 22.4018 7.73997 0.461111 12
5618 0.0500226 39.5029 4.02304 0.206545 27
5619 0.0538084 46.1306 9.79753 0.301897 24
5620 0.0749914 61.4166 5.88567 0.189292 38
5621 0.0404455 35.0375 2.19923 0.175839 29
5622 0.0529639 45.6715 32.882 0.728184 10
5623 0.031385 26.0301 4.83874 0.274205 18
5624 0.0758087 62.4443 9.31279 0.228185 32
5625 0.0510685 43.4301 2.60993 0.170101 36
5626 0.040345 33.9299 10.0975 0.358362 16
5627 0.0552811 45.1517 4.83259 0.2002 31
5628 0.0436932 35.1967 2.79237 0.205054 26
5629 0.0529394 44.5888 4.57118 0.20499 30
5630 0.0402322 35.0458 4.333 0.234391 24
5631 0.044838 37.024 3.77085 0.216401 25
5632 0.0397548 32.7788 20.6461 0.635454 13
5633 0.0480297 41.7192 3.48922 0.187588 31
5634 0.049113 41.0305 2.80822 0.189393 28
5635 0.0501859 40.9257 2.44615 0.165601 34
5636 0.0355338 28.8387 2.9079 0.21038 27
5638 0.0555347 48.3806 5.91596 0.238212 27
5639 0.0336196 29.4403 3.82591 0.233089 23
5640 0.0743953 64.0859 5.35648 0.198065 35
5641 0.0554119 45.9278 5.71607 0.224096 28
5642 0.0407224 33.3346 2.10154 0.179335 33
5643 0.0461923 38.7481 4.54629 0.204284 27
5644 0.0542883 46.124 9.70808 0.269451 27
5645 0.0293951 23.4487 1.7228 0.204392 24
5647 0.0620849 54.0803 27.5384 0.593807 13
5648 0.0369137 29.9786 5.55029 0.285151 19
5649 0.0325173 26.298 2.60194 0.226662 23
5650 0.0423083 37.2748 7.13103 0.271273 21
5651 0.0383613 32.7018 5.92646 0.342318 14
5652 0.0477493 38.8783 3.92293 0.218639 29
5653 0.0438222 36.319 3.18043 0.206941 26
5654 0.0468179 39.7057 7.88087 0.301974 19
5655 0.0342264 28.2768 3.02751 0.258001 21
5656 0.0459952 38.4521 5.88816 0.269714 22
5657 0.0485723 41.4643 3.52813 0.185136 29
5658 0.0532941 44.8765 3.87023 0.197412 35
5659 0.0524442 43.9265 2.65112 0.167941 36
5660 0.0606022 53.007 6.49611 0.206692 32
5661 0.0466656 38.6571 4.31738 0.22002 25
5662 0.0776528 63.6188 4.76551 0.193193 34
5663 0.0443089 37.5696 4.47552 0.214466 26
5664 0.0432678 35.8595 3.44398 0.208901 26
5665 0.0481063 40.1751 3.41111 0.188236 28
5666 0.0310219 27.4069 3.41628 0.241071 20
5667 0.0601877 51.3402 6.90604 0.224471 29
5668 0.0397466 32.1916 4.15019 0.218977 24
5669 0.0440831 37.135 2.90797 0.194616 30
5670 0.0569444 46.3573 3.95015 0.189051 34
5671 0.0546735 48.3614 5.42899 0.204812 29
5672 0.0656818 54.2859 5.57024 0.196014 34
5673 0.0451877 36.0677 4.59451 0.253169 23
5674 0.0473998 40.4798 4.23036 0.206924 29
5675 0.0481302 38.0693 4.35406 0.215813 29
5676 0.0493972 39.5694 3.26262 0.194399 28
5677 0.0557216 46.9455 5.41866 0.204084 33
5678 0.0497162 42.2175 3.58722 0.178629 35
5679 0.0144365 14.5744 2.76596 0.334954 10
5680 0.0443507 35.0347 7.25728 0.294385 23
5681 0.0436852 36.5498 3.0812 0.212955 24
5682 0.0780709 64.346 11.7277 0.243276 34
5683 0.0453076 37.6257 3.97101 0.232609 24
5684 0.0496807 41.2505 4.76394 0.209398 28
5685 0.0490285 40.8462 7.41884 0.235948 34
5686 0.0405946 34.5956 3.20547 0.199097 28
5687 0.0220555 18.5828 3.69785 0.33083 12
5688 0.0141518 11.5425 4.84478 0.466835 8
5689 0.0273585 22.8575 3.84207 0.280165 16
5690 0.0583323 49.0105 6.18299 0.233334 26
5691 0.0456208 39.8036 4.89751 0.194597 32
5692 0.0436342 35.5049 3.50974 0.201829 29
5693 0.0676987 56.4288 13.9846 0.378443 23
5694 0.0577842 48.9752 5.30996 0.219348 28
5696 0.0695471 57.0362 9.47545 0.278185 22
5697 0.0300685 24.1681 2.87374 0.245094 19
5698 0.0552455 45.5748 3.83064 0.19528 35
5699 0.0253156 21.1585 5.37376 0.346223 13
5700 0.0282595 22.685 9.80566 0.456251 13
5701 0.0513696 44.4361 4.97718 0.205079 30
5702 0.0353734 31.5186 12.7049 0.428515 16
5703 0.0440546 39.3144 4.76126 0.2285 27
5704 0.0482328 40.2523 4.59072 0.207542 28
5705 0.0743688 61.1131 9.74071 0.232585 40
5706 0.062093 54.3786 4.71957 0.192851 32
5707 0.0430054 36.0567 4.46261 0.211792 26
5708 0.0363795 30.2254 2.41761 0.194573 27
5709 0.0458543 39.2224 5.33563 0.216636 29
5710 0.0621594 52.5308 4.33515 0.163429 39
5711 0.0270875 22.2116 4.22936 0.31801 12
5713 0.0384717 32.0667 5.01015 0.241375 23
5714 0.0441961 36.6008 4.576 0.234431 22
5715 0.0428263 36.4637 5.26025 0.218903 29
5716 0.0534267 44.5315 3.49889 0.192696 30
5717 0.0636564 50.6347 4.32333 0.195691 31
5718 0.05077 42.4848 3.10606 0.190399 30
5720 0.0295746 25.1616 4.00342 0.302011 15
5721 0.0406803 34.2247 7.27408 0.282651 22
5722 0.0427819 37.3922 10.4725 0.328761 19
5723 0.0657032 55.2122 3.47245 0.161086 38
5724 0.0117051 9.44346 2.11303 0.35007 9
5725 0.0533488 44.295 4.38821 0.211899 30
5727 0.024803 20.3196 2.83511 0.262382 18
5728 0.03982 33.538 2.77323 0.201032 25
5729 0.0622831 51.1145 5.20618 0.225366 29
5730 0.0495587 40.4544 5.9445 0.231527 26
5731 0.0436397 35.235 5.94235 0.232873 27
5732 0.0708631 57.6409 7.54261 0.190983 36
5733 0.0813794 67.0675 6.85474 0.198214 40
5734 0.0565026 47.4319 7.2387 0.248836 28
5735 0.0603977 51.5236 3.99073 0.170727 38
5736 0.0298958 24.9347 2.38564 0.212152 23
5737 0.038423 30.9646 3.82448 0.260416 19
5738 0.0549563 46.8317 6.88851 0.261499 22
5739 0.0555055 44.0989 6.7076 0.236662 27
5740 0.0396781 31.7794 10.1754 0.379959 16
5741 0.0635733 53.2875 4.27543 0.195153 34
5742 0.0312943 29.1244 7.26419 0.326124 15
5743 0.0769983 64.3435 5.99496 0.199909 35
5744 0.0322079 26.7482 2.81387 0.22371 24
5745 0.0515247 42.8987 4.41947 0.21195 29
5746 0.0364348 31.2413 2.90034 0.215793 25
5747 0.0526114 43.619 7.44189 0.278381 21
5748 0.0574866 49.5637 5.24592 0.203448 30
5749 0.0489794 43.0748 6.61193 0.248559 23
5750 0.0430069 36.5036 4.52646 0.214693 27
5751 0.0418001 34.8837 5.51001 0.267038 18
5752 0.0478112 40.1495 7.36672 0.242487 29
5753 0.0491934 42.2661 4.56166 0.217031 28
5754 0.050031 42.5217 4.00022 0.237579 25
5755 0.0447129 37.2914 4.32279 0.2239 26
5756 0.0514486 44.4341 5.84623 0.247619 22
5757 0.0555894 45.9961 6.34449 0.22561 32
5758 0.0325606 27.1496 3.205 0.245213 20
5759 0.0534087 43.2128 6.07098 0.233445 25
5760 0.0151272 11.6054 2.29661 0.331811 10
5761 0.0486792 38.4736 3.15416 0.179351 34
5762 0.0441427 37.2801 4.95284 0.248888 19
5763 0.036998 29.6873 3.20877 0.20878 26
5764 0.0633613 54.1314 5.02615 0.175305 41
5765 0.0329934 26.9814 3.9051 0.234068 20
5766 0.0535304 46.1756 3.8495 0.180959 33
5767 0.0642031 54.2218 7.12358 0.259838 28
5768 0.0629717 50.1934 3.03742 0.178904 34
5769 0.108118 89.1234 32.4413 0.459044 19
5770 0.0675526 55.3942 4.6452 0.176285 36
5771 0.039306 34.8369 5.8157 0.264903 23
5772 0.0448815 38.8586 4.69221 0.230454 24
5773 0.0443299 38.0639 6.35972 0.284624 21
5774 0.0114883 9.29261 1.35178 0.330463 9
5775 0.0606976 52.6716 7.28304 0.225354 34
5776 0.0617916 50.0655 4.49104 0.195953 30
5777 0.0284287 23.7455 4.62235 0.274383 20
5778 0.0518489 43.5475 8.27763 0.256737 28
5779 0.0366505 31.0607 2.1231 0.182985 30
5780 0.0585323 52.369 12.4231 0.299172 22
5781 0.0484126 42.043 3.3603 0.176844 33
5782 0.0587983 52.614 5.55658 0.197041 33
5783 0.0451332 39.3376 8.83956 0.341481 19
5784 0.0707741 63.4968 19.5422 0.3789 23
5786 0.0608533 49.5572 3.88392 0.174567 34
5787 0.0394781 35.692 4.60287 0.230891 25
5788 0.0518042 43.4211 6.94194 0.230935 30
5789 0.0654438 53.5836 6.47027 0.195115 34
5790 0.0375965 31.6459 3.95862 0.226773 23
5791 0.0300683 24.8124 2.44294 0.242453 20
5792 0.0540429 46.2895 4.55263 0.189418 31
5793 0.0442633 36.9279 3.144 0.227797 26
5794 0.0443307 35.5974 5.26639 0.248325 24
5795 0.0470201 39.2655 6.54303 0.263344 24
5796 0.0434953 34.2901 2.7133 0.189271 29
5797 0.0604513 53.8868 5.9796 0.212596 31
5798 0.0378805 30.4021 2.3362 0.194946 26
5799 0.0346024 29.6135 4.51593 0.239302 24
5800 0.0690709 58.8332 8.92848 0.255557 27
5801 0.0333671 26.5148 5.71838 0.301767 16
5802 0.0589454 48.6177 3.97143 0.188116 33
5803 0.0517161 42.0368 4.00475 0.197368 34
5804 0.0683901 55.585 4.50608 0.176968 38
5805 0.0488 39.4743 5.41756 0.248671 22
5806 0.0521337 44.4322 5.02933 0.20497 31
5807 0.0373444 30.2302 4.55576 0.26178 20
5808 0.0334644 27.4355 2.97068 0.227209 22
5809 0.0282593 23.9105 2.24372 0.26514 17
5810 0.0230488 19.4308 2.82434 0.254864 17
5811 0.0477447 40.4903 3.89353 0.217561 25
5812 0.0518847 44.9911 7.85912 0.230376 32
5813 0.0427225 33.834 4.83247 0.301292 14
5814 0.0767227 68.0508 29.8614 0.470673 18
5815 0.0344883 30.4934 4.01642 0.226565 21
5816 0.0459818 38.3309 7.321 0.28448 22
5817 0.0521261 42.6476 3.66848 0.193285 29
5818 0.0426633 35.2706 3.44612 0.182017 32
5819 0.0358706 30.0612 6.03453 0.282575 21
5820 0.0436912 39.0628 12.1903 0.360592 22
5821 0.0335769 28.9339 4.33301 0.255222 22
5822 0.0378618 33.9312 4.93897 0.303104 16
5823 0.0559177 47.1475 7.81367 0.267951 22
5824 0.0334947 29.5591 3.40392 0.220078 24
5825 0.0468053 38.4575 5.4029 0.243171 25
5826 0.0404658 33.3589 3.54061 0.206245 27
5827 0.0345825 29.2286 2.99794 0.230044 25
5828 0.0396687 32.1472 2.5658 0.195859 29
5829 0.0477933 39.4764 3.44318 0.189556 32
5830 0.0376001 31.2594 3.59891 0.224218 23
5831 0.0233104 19.2525 2.18836 0.259511 16
5832 0.07239 61.628 3.83887 0.174607 37
5833 0.0642023 53.457 5.29142 0.187032 41
5834 0.0410097 33.9953 8.09067 0.290086 24
5835 0.0584666 49.1364 3.64967 0.185588 35
5836 0.0877649 68.6339 52.5822 0.786971 12
5837 0.0376027 30.3134 6.46263 0.33142 16
5838 0.0481735 39.9364 3.59712 0.205265 32
5839 0.00914318 9.04803 2.24653 0.388552 7
5841 0.0310362 25.316 2.82611 0.220322 21
5842 0.0620699 53.2688 7.47253 0.234374 31
5843 0.0436521 36.8066 2.80312 0.18257 32
5845 0.0596659 48.9579 10.2848 0.299345 23
5846 0.0451414 37.5525 4.61322 0.21895 28
5847 0.042855 36.1186 2.62867 0.188098 31
5848 0.0459641 38.3658 6.64558 0.258008 25
5849 0.0396562 33.3424 6.29092 0.249747 26
5850 0.034453 29.3582 3.15261 0.228921 21
5851 0.0458309 36.9277 4.04251 0.219428 29
5853 0.071794 59.1259 6.99625 0.228818 31
5854 0.0340135 27.9634 3.32209 0.235355 21
5855 0.0523533 42.3486 3.94891 0.199905 30
5856 0.0428151 34.6228 5.014 0.260353 22
5857 0.0440691 38.0217 4.5239 0.23651 24
5858 0.0593348 49.2265 3.99445 0.187367 30
5859 0.0419571 36.2494 2.6712 0.191887 29
5860 0.0299098 24.7333 2.44619 0.21073 23
5861 0.0446736 38.5278 6.1161 0.255997 27
5862 0.0413298 35.8192 4.72544 0.234549 24
5863 0.0442048 36.4017 3.11351 0.205659 28
5864 0.0337256 28.1244 3.97538 0.225693 23
5865 0.055353 46.3619 8.20901 0.284385 24
5866 0.0409011 32.5085 6.32865 0.269334 19
5867 0.0525825 44.2104 5.16435 0.231657 27
5868 0.0691573 60.5971 12.292 0.301275 22
5869 0.039499 32.265 3.98116 0.21752 24
5870 0.0384358 33.8688 9.93063 0.332984 20
5871 0.0543643 46.3528 4.2961 0.19441 34
5872 0.0686105 60.4764 9.74235 0.261397 31
5873 0.0809916 68.4987 6.88632 0.185188 41
5874 0.0393671 32.9409 3.09459 0.189534 31
5875 0.0464501 37.6426 2.83919 0.178113 32
5876 0.0555761 44.9768 5.15289 0.190181 33
5877 0.0417773 34.5879 10.7585 0.442637 12
5878 0.0342267 28.6483 5.39425 0.26923 22
5879 0.0691098 57.7207 9.9758 0.233498 33
5880 0.00804209 6.19524 1.35049 0.396115 7
5881 0.0593215 49.7918 4.46301 0.186106 33
5882 0.038669 32.2736 5.54485 0.245474 22
5883 0.0435041 35.8214 5.13033 0.238432 21
5884 0.0662902 55.2147 4.84312 0.181729 39
5885 0.0539351 46.1939 4.59256 0.200755 31
5886 0.029696 26.7917 3.73591 0.261224 19
5887 0.0372988 31.1748 3.47397 0.232452 24
5888 0.00917375 7.32505 1.89688 0.409884 7
5889 0.0511845 43.259 4.72978 0.218898 26
5890 0.0591594 49.6462 6.07416 0.215983 28
5891 0.0424367 36.5175 3.82245 0.196081 29
5892 0.0462829 39.3925 12.3856 0.451781 13
5893 0.0521547 43.185 5.77017 0.223737 27
5894 0.0342464 28.2162 2.55539 0.202339 26
5895 0.0613829 45.7031 7.84859 0.231932 30
5896 0.0296662 23.4809 2.64646 0.252398 18
5897 0.0269784 22.066 5.25697 0.320882 13
5898 0.0513855 45.1135 6.07878 0.219341 28
5899 0.0500212 41.1499 4.20555 0.199487 29
5900 0.0544514 45.0582 4.056 0.204412 27
5901 0.051117 42.3835 4.12136 0.19863 30
5902 0.0535099 42.487 6.29673 0.228561 25
5903 0.0383651 32.2049 3.42953 0.240852 21
5904 0.0287411 23.7474 2.88598 0.236838 21
5905 0.051918 43.6505 4.91577 0.220421 28
5906 0.0520714 44.9662 9.3924 0.276994 26
5907 0.0505481 43.7248 4.9483 0.211054 30
5908 0.0455633 37.5905 3.35915 0.185612 30
5910 0.0619682 52.6236 9.34608 0.255646 28
5911 0.0527147 45.0757 4.96149 0.191578 31
5912 0.0510707 43.414 2.8057 0.175602 31
5913 0.0382571 31.7015 4.87117 0.225359 25
5914 0.056501 47.3371 5.68503 0.224785 28
5915 0.0383209 35.9378 13.5291 0.443912 13
5916 0.0353866 30.0604 4.7803 0.273639 21
5917 0.0605911 48.3559 7.38781 0.236526 26
5918 0.0548311 44.9565 5.48813 0.23186 27
5919 0.0339216 28.422 4.94831 0.237159 24
5920 0.057674 47.8329 10.1568 0.298601 20
5921 0.00605999 5.05646 1.32715 0.450254 5
5922 0.0425003 35.8978 3.7744 0.195335 30
5923 0.037893 33.2233 3.45919 0.222999 24
5924 0.0367783 35.0013 4.5906 0.21891 26
5925 0.0676981 54.7882 4.86538 0.197195 29
5927 0.0389366 35.5077 2.50188 0.207161 23
5928 0.0506889 42.2249 3.62251 0.196044 32
5929 0.0578394 45.469 4.07316 0.199899 30
5930 0.0224052 18.5957 5.33578 0.35294 13
5931 0.0632782 52.9738 5.38655 0.188114 36
5932 0.038775 31.2821 2.24434 0.203178 26
5933 0.0391272 34.2497 4.65863 0.237954 22
5934 0.0548239 48.6442 8.1963 0.252095 27
5935 0.0575481 50.6934 6.21436 0.197634 34
5936 0.0402986 34.2751 2.61285 0.180286 31
5937 0.0606757 50.1597 10.7021 0.25881 30
5938 0.0437433 35.202 3.75889 0.203347 31
5939 0.0710197 59.3181 4.15848 0.164135 38
5940 0.118569 89.8751 41.4074 0.499577 27
5942 0.0455357 38.664 2.98829 0.184442 31
5943 0.0491956 42.847 6.60519 0.236371 29
5944 0.0217618 17.8551 3.63353 0.309299 14
5945 0.034848 29.9612 4.51319 0.243654 22
5946 0.0416985 33.7008 4.14151 0.199829 30
5947 0.0402659 36.1795 3.54336 0.223463 27
5948 0.0591574 50.439 6.50327 0.189706 36
5949 0.103758 85.3685 8.6379 0.203399 44
5950 0.0471943 37.3168 5.81348 0.227844 25
5951 0.0480359 40.4664 3.44195 0.183114 35
5952 0.050726 43.7406 6.04914 0.248509 22
5953 0.0620914 49.2343 5.66525 0.219928 26
5954 0.0556346 47.8572 11.9141 0.333149 22
5956 0.0385028 32.2025 4.11211 0.221864 23
5957 0.0468892 38.8211 3.87272 0.206382 29
5958 0.068468 60.9653 13.7555 0.296923 26
5959 0.0328758 27.573 3.15274 0.236741 20
5960 0.0297323 26.6803 2.60295 0.206796 24
5961 0.0741659 66.1091 6.03551 0.17983 38
5962 0.0604434 47.5285 8.53642 0.240772 29
5963 0.0504504 42.6936 4.08216 0.201793 30
5964 0.0494895 42.6375 14.8125 0.394911 15
5966 0.0694756 56.9618 6.49247 0.214941 34
5967 0.030384 26.1357 4.08105 0.268198 19
5968 0.0484961 41.1517 3.93372 0.1713 35
5969 0.0576835 51.5786 13.7874 0.383357 18
5970 0.0524801 46.8019 6.86526 0.237033 25
5971 0.0479751 40.2754 4.53413 0.208384 29
5972 0.048386 39.4663 6.12779 0.272463 25
5973 0.0439339 37.8947 16.9091 0.52381 10
5974 0.0321966 27.1333 2.5124 0.196648 26
5975 0.0448919 37.6122 4.65424 0.246121 23
5976 0.0561189 45.6071 4.37288 0.193437 30
5977 0.0761981 64.1827 24.6107 0.421307 21
5978 0.0561767 45.902 4.64457 0.195518 32
5979 0.063368 51.5752 4.75306 0.221966 28
5980 0.0674163 58.3008 8.43962 0.218489 32
5981 0.0488848 43.3567 7.00429 0.269385 21
5982 0.0550904 45.9793 3.88514 0.202481 29
5983 0.0380262 31.6559 3.33564 0.202955 27
5984 0.0384588 33.2271 6.98132 0.330916 16
5985 0.0488715 40.417 4.48215 0.226363 23
5986 0.100606 82.861 30.4866 0.446175 23
5987 0.0600117 50.0199 8.47793 0.246694 28
5988 0.0651904 56.5668 9.01347 0.251715 27
5989 0.0569514 49.2813 4.25325 0.182108 33
5990 0.078184 64.8702 9.49244 0.215902 36
5991 0.0574601 46.3914 5.72421 0.239404 25
5992 0.0627936 50.1062 5.18118 0.201321 33
5993 0.042272 35.4529 2.91603 0.192361 28
5994 0.0541502 45.7662 9.13623 0.255827 30
5995 0.0529366 44.6377 10.4551 0.277615 24
5996 0.0721637 58.7111 4.74402 0.197542 32
5997 0.0445372 37.3788 5.65181 0.24608 27
5998 0.0434105 38.6104 3.82744 0.213971 28
5999 0.0545843 45.4396 4.09506 0.182282 32
6000 0.0725149 60.8119 5.45355 0.173813 42
6001 0.0393643 32.3496 4.82462 0.242404 22
6002 0.0306578 26.4883 2.82129 0.238058 20
6003 0.0446295 38.0164 4.73831 0.218977 26
6004 0.0339512 29.2682 3.04569 0.219228 25
6005 0.0259143 21.5547 5.87104 0.322149 17
6006 0.0405872 33.7686 2.48339 0.177961 30
6007 0.0511723 42.1744 3.60034 0.212177 27
6008 0.0338841 28.676 3.16364 0.221531 25
6009 0.0482519 41.3764 7.0888 0.274877 21
6010 0.035723 31.9487 3.64646 0.205834 27
6011 0.0600648 50.3232 4.73296 0.194453 32
6012 0.176111 145.89 130.445 0.890663 9
6013 0.0469498 37.6904 5.69072 0.231529 27
6014 0.0190366 16.0243 2.83714 0.318318 11
6015 0.0571352 45.4977 4.74791 0.229665 23
6016 0.0787532 64.6945 5.97216 0.197027 32
6017 0.0648706 53.611 7.57115 0.216074 29
6018 0.0538944 44.6125 3.87604 0.185884 31
6019 0.0485421 40.9388 2.9808 0.188187 31
6020 0.0389284 34.796 4.33991 0.246526 20
6021 0.0547618 44.8822 4.91522 0.180403 38
6022 0.0521815 46.5856 6.28995 0.278575 21
6023 0.0442719 37.9597 11.1058 0.341507 21
6024 0.0583526 49.558 7.0869 0.261472 26
6025 0.0398573 34.5097 4.34493 0.251269 21
6026 0.05214 44.1979 7.52725 0.251225 26
6027 0.056688 46.6342 4.16929 0.179862 32
6028 0.0447325 37.8496 3.13297 0.185894 31
6029 0.0436484 36.1432 5.83599 0.223256 30
6030 0.0513405 42.8297 6.99943 0.227933 28
6031 0.0416777 36.3573 4.18973 0.220472 26
6032 0.0292102 27.0202 3.08572 0.236455 20
6033 0.0641789 54.3487 4.62661 0.182492 35
6034 0.0372866 29.7653 3.48536 0.208931 25
6035 0.0371488 31.6 5.48882 0.303559 17
6036 0.0536466 43.4503 7.01354 0.242266 31
6037 0.0670911 57.3472 8.54793 0.294671 25
6038 0.0521626 44.9491 4.33065 0.204699 29
6039 0.0545305 45.1049 4.21823 0.195709 32
6040 0.0360254 30.488 5.12707 0.245696 22
6041 0.0479182 39.4369 3.40136 0.190906 29
6042 0.0413536 35.3137 2.7266 0.205057 28
6043 0.0359748 30.0855 2.74969 0.202609 28
6044 0.0322201 26.9758 11.0137 0.431829 17
6045 0.0758613 62.4156 6.90285 0.230475 27
6046 0.0491524 36.9087 9.01495 0.321792 20
6047 0.0510803 42.5279 3.40809 0.191033 29
6048 0.0480616 43.4941 6.76303 0.241386 30
6049 0.0652172 52.5344 11.5708 0.360335 17
6050 0.055816 46.9192 5.86237 0.229862 26
6051 0.0512254 40.5428 6.26406 0.231234 26
6052 0.0669734 56.1614 11.0989 0.314747 23
6053 0.0474399 38.3185 3.25996 0.202656 32
6054 0.0335476 27.5432 2.59649 0.207817 24
6055 0.0500467 41.4659 4.87439 0.219682 27
6056 0.0321682 26.6382 3.36539 0.232373 23
6057 0.0417049 33.9891 3.00802 0.205494 26
6058 0.0451203 38.6568 4.71064 0.211439 29
6059 0.0693401 55.8637 9.42149 0.29387 20
6060 0.0232662 19.4399 2.13869 0.224556 21
6061 0.0122912 10.075 2.51369 0.375911 8
6062 0.0515596 45.0119 8.5652 0.273187 20
6063 0.0514919 42.1593 5.11257 0.213219 33
6065 0.0508829 42.0835 4.25949 0.191372 32
6066 0.0412607 37.5021 11.2931 0.345902 18
6067 0.0605844 53.0107 4.40623 0.182138 34
6068 0.0412967 36.7915 3.79655 0.204739 26
6069 0.0473395 41.1465 4.9225 0.208212 29
6070 0.046334 39.1622 3.66433 0.214838 26
6071 0.0439223 34.6835 4.09375 0.23346 23
6072 0.0455141 36.8897 6.00184 0.255882 23
6073 0.0421573 34.0777 2.50061 0.193973 27
6074 0.0424789 36.0146 6.89816 0.288288 20
6076 0.0460285 38.1454 9.4762 0.336607 19
6077 0.0508834 41.7774 8.68061 0.305137 24
6078 0.0386146 33.6575 4.6402 0.232842 23
6079 0.0365779 31.7708 2.79457 0.218427 22
6080 0.0453448 36.3492 7.28275 0.278984 21
6081 0.0642155 53.4254 3.06462 0.167541 40
6082 0.031853 29.1197 13.1625 0.469109 17
6083 0.0519616 42.4194 4.77487 0.200616 30
6084 0.0521524 42.0984 5.00417 0.208196 27
6085 0.0646301 55.3401 14.8728 0.336206 20
6086 0.0431185 36.5602 4.92485 0.250094 23
6087 0.0279399 23.6435 6.22989 0.343508 14
6088 0.0384335 32.9368 3.27432 0.214027 26
6089 0.0556018 46.8245 6.59889 0.219114 28
6090 0.0413951 33.0476 4.21226 0.23207 24
6091 0.0469842 39.2806 5.8833 0.257154 20
6092 0.0483118 47.439 8.13372 0.303155 24
6093 0.0849112 69.5538 13.4606 0.283606 27
6094 0.0436683 36.2946 4.24777 0.218335 25
6095 0.0331953 27.4434 3.26234 0.244323 23
6096 0.0928482 72.0313 24.5215 0.424157 20
6097 0.0937069 79.8119 12.1127 0.241873 29
6098 0.0595511 48.2554 5.98476 0.21478 28
6099 0.0434637 36.8628 6.48576 0.27085 23
6100 0.0550574 48.4139 3.3972 0.173101 34
6101 0.0468116 38.0048 4.4883 0.23128 31
6102 0.0524922 42.1243 4.29717 0.224913 25
6103 0.0541992 46.258 12.6328 0.33673 23
6104 0.057831 48.7324 5.03311 0.197247 27
6105 0.0716771 59.6165 5.74525 0.191074 32
6106 0.0459263 41.076 3.83505 0.1962 31
6107 0.04784 39.457 3.93745 0.217274 28
6108 0.0471651 38.6457 4.20511 0.224614 26
6109 0.0531375 43.3893 5.09722 0.217451 29
6110 0.0466616 39.533 3.89913 0.214016 26
6111 0.0317789 26.886 6.23748 0.30353 18
6112 0.0480144 40.1264 3.52115 0.20038 28
6113 0.034055 27.6903 3.37894 0.246162 23
6114 0.0931803 78.8057 31.7244 0.572646 16
6115 0.0371483 30.9073 4.78316 0.233851 24
6116 0.0597256 50.2341 3.66321 0.167265 38
6117 0.0321034 27.5775 3.63818 0.269618 16
6118 0.0383572 31.8154 4.9307 0.296065 18
6119 0.0370596 31.2871 3.99748 0.24942 23
6120 0.0468147 37.1919 4.93217 0.204097 29
6121 0.0642097 55.721 7.85556 0.2273 30
6122 0.0427085 34.8748 3.67301 0.217735 30
6124 0.064755 54.1552 4.22795 0.191461 33
6126 0.0831861 65.3957 15.2281 0.297686 23
6127 0.0548511 43.6156 4.12049 0.204838 33
6128 0.0795584 62.9564 14.0146 0.329169 21
6129 0.0395674 33.2879 5.00345 0.270819 20
6130 0.0608029 49.3339 5.4298 0.194812 34
6131 0.0381336 30.0524 5.68696 0.288042 19
6132 0.0636311 56.3986 5.38737 0.205318 31
6133 0.0624991 52.4196 4.7245 0.186362 34
6134 0.0578578 46.7324 8.52684 0.262567 24
6135 0.0230325 19.7586 2.51856 0.29503 17
6136 0.0532556 45.2201 3.61776 0.198525 30
6137 0.0454799 39.0545 6.17524 0.295907 18
6138 0.057452 47.0005 7.88992 0.28069 20
6139 0.0439861 37.0063 4.62005 0.201244 30
6140 0.0440022 37.1546 4.50291 0.228218 23
6141 0.0549391 45.443 4.02815 0.185016 31
6142 0.0600566 50.3956 3.94139 0.184164 35
6143 0.0472926 40.3946 20.6995 0.531675 14
6144 0.0299947 24.9322 2.9686 0.239453 22
6145 0.0479754 40.1899 3.82054 0.18499 32
6146 0.0565803 46.1319 3.72371 0.185062 34
6147 0.0329391 25.9559 4.96768 0.274608 16
6148 0.0658151 54.8334 9.12367 0.228042 29
6149 0.0332003 27.8436 3.54426 0.241688 20
6150 0.0634816 51.2218 7.98317 0.252359 33
6151 0.0551751 46.353 7.20856 0.244095 29
6152 0.0321547 26.5995 3.00133 0.244961 21
6153 0.0531283 40.4882 7.04489 0.254514 26
6154 0.0345125 30.6474 3.71633 0.219361 25
6155 0.0542247 44.4016 3.82691 0.193802 33
6156 0.0725874 76.456 52.4316 0.685249 19
6157 0.0115144 11.2424 4.93474 0.488281 7
6158 0.0417074 35.2377 4.99227 0.264716 20
